productID,productName,categoryID,quantityPerUnit,unitPrice_original,categoryName,orderID,unitPrice_ordertime,quantity,discount,customerID,orderDate,city,country
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,10875,9.2,25,0.0,BERGS,1998-02-06 00:00:00.000,Luleå,Sweden
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,10910,9.2,12,0.0,WILMK,1998-02-26 00:00:00.000,Helsinki,Finland
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,10926,9.2,7,0.0,ANATR,1998-03-04 00:00:00.000,México D.F.,Mexico
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,10967,9.2,12,0.0,TOMSP,1998-03-23 00:00:00.000,Münster,Germany
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,11012,9.2,50,0.05,FRANK,1998-04-09 00:00:00.000,München,Germany
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,11022,9.2,35,0.0,missing,missing,missing,missing
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,11066,9.2,42,0.0,WHITC,1998-05-01 00:00:00.000,Seattle,USA
19,Teatime Chocolate Biscuits,3,10 boxes x 12 pieces,9.2,Confections,11076,9.2,10,0.25,missing,missing,missing,missing
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10252,64.8,40,0.05,missing,missing,missing,missing
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10272,64.8,6,0.0,RATTC,1996-08-02 00:00:00.000,Albuquerque,USA
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10292,64.8,20,0.0,missing,missing,missing,missing
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10372,64.8,12,0.25,missing,missing,missing,missing
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10384,64.8,28,0.0,BERGS,1996-12-16 00:00:00.000,Luleå,Sweden
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10514,81.0,39,0.0,ERNSH,1997-04-22 00:00:00.000,Graz,Austria
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10523,81.0,15,0.1,SEVES,1997-05-01 00:00:00.000,London,UK
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10593,81.0,21,0.2,LEHMS,1997-07-09 00:00:00.000,Frankfurt a.M.,Germany
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10660,81.0,21,0.0,HUNGC,1997-09-08 00:00:00.000,Elgin,USA
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10828,81.0,5,0.0,RANCH,1998-01-13 00:00:00.000,Buenos Aires,Argentina
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10878,81.0,20,0.05,QUICK,1998-02-10 00:00:00.000,Cunewalde,Germany
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10927,81.0,5,0.0,missing,missing,missing,missing
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10953,81.0,50,0.05,AROUT,1998-03-16 00:00:00.000,London,UK
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,10986,81.0,15,0.0,OCEAN,1998-03-30 00:00:00.000,Buenos Aires,Argentina
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,11021,81.0,15,0.0,QUICK,1998-04-14 00:00:00.000,Cunewalde,Germany
20,Sir Rodney's Marmalade,3,30 gift boxes,81.0,Confections,11077,81.0,1,0.04,RATTC,1998-05-06 00:00:00.000,Albuquerque,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10259,8.0,10,0.0,CENTC,1996-07-18 00:00:00.000,México D.F.,Mexico
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10261,8.0,20,0.0,missing,missing,missing,missing
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10333,8.0,10,0.1,WARTH,1996-10-18 00:00:00.000,Oulu,Finland
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10368,8.0,5,0.1,ERNSH,1996-11-29 00:00:00.000,Graz,Austria
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10397,8.0,10,0.15,PRINI,1996-12-27 00:00:00.000,Lisboa,Portugal
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10406,8.0,30,0.1,missing,missing,missing,missing
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10409,8.0,12,0.0,OCEAN,1997-01-09 00:00:00.000,Buenos Aires,Argentina
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10430,8.0,50,0.0,ERNSH,1997-01-30 00:00:00.000,Graz,Austria
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10456,8.0,40,0.15,KOENE,1997-02-25 00:00:00.000,Brandenburg,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10461,8.0,40,0.25,LILAS,1997-02-28 00:00:00.000,Barquisimeto,Venezuela
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10477,8.0,21,0.25,PRINI,1997-03-17 00:00:00.000,Lisboa,Portugal
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10484,8.0,14,0.0,BSBEV,1997-03-24 00:00:00.000,London,UK
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10504,10.0,12,0.0,WHITC,1997-04-11 00:00:00.000,Seattle,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10513,10.0,40,0.2,WANDK,1997-04-22 00:00:00.000,Stuttgart,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10539,10.0,15,0.0,BSBEV,1997-05-16 00:00:00.000,London,UK
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10550,10.0,6,0.1,missing,missing,missing,missing
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10609,10.0,6,0.0,missing,missing,missing,missing
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10614,10.0,8,0.0,BLAUS,1997-07-29 00:00:00.000,Mannheim,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10619,10.0,42,0.0,MEREP,1997-08-04 00:00:00.000,Montréal,Canada
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10623,10.0,25,0.1,FRANK,1997-08-07 00:00:00.000,München,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10642,10.0,30,0.2,SIMOB,1997-08-22 00:00:00.000,Kobenhavn,Denmark
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10658,10.0,60,0.0,QUICK,1997-09-05 00:00:00.000,Cunewalde,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10681,10.0,12,0.1,GREAL,1997-09-25 00:00:00.000,Eugene,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10716,10.0,5,0.0,RANCH,1997-10-24 00:00:00.000,Buenos Aires,Argentina
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10717,10.0,32,0.05,FRANK,1997-10-24 00:00:00.000,München,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10729,10.0,30,0.0,LINOD,1997-11-04 00:00:00.000,I. de Margarita,Venezuela
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10731,10.0,40,0.05,CHOPS,1997-11-06 00:00:00.000,Bern,Switzerland
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10763,10.0,40,0.0,missing,missing,missing,missing
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10861,10.0,40,0.0,WHITC,1998-01-30 00:00:00.000,Seattle,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10873,10.0,20,0.0,WILMK,1998-02-06 00:00:00.000,Helsinki,Finland
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10884,10.0,40,0.05,LETSS,1998-02-12 00:00:00.000,San Francisco,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10929,10.0,60,0.0,FRANK,1998-03-05 00:00:00.000,München,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10930,10.0,36,0.0,missing,missing,missing,missing
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10956,10.0,12,0.0,BLAUS,1998-03-17 00:00:00.000,Mannheim,Germany
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10978,10.0,40,0.15,MAISD,1998-03-26 00:00:00.000,Bruxelles,Belgium
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,10990,10.0,65,0.0,ERNSH,1998-04-01 00:00:00.000,Graz,Austria
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,11034,10.0,15,0.1,OLDWO,1998-04-20 00:00:00.000,Anchorage,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,11040,10.0,20,0.0,GREAL,1998-04-22 00:00:00.000,Eugene,USA
21,Sir Rodney's Scones,3,24 pkgs. x 4 pieces,10.0,Confections,11058,10.0,3,0.0,BLAUS,1998-04-29 00:00:00.000,Mannheim,Germany
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10251,16.8,6,0.05,missing,missing,missing,missing
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10435,16.8,12,0.0,CONSH,1997-02-04 00:00:00.000,London,UK
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10553,21.0,24,0.0,WARTH,1997-05-30 00:00:00.000,Oulu,Finland
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10603,21.0,48,0.0,SAVEA,1997-07-18 00:00:00.000,Boise,USA
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10619,21.0,40,0.0,MEREP,1997-08-04 00:00:00.000,Montréal,Canada
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10635,21.0,40,0.0,MAGAA,1997-08-18 00:00:00.000,Bergamo,Italy
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10648,21.0,15,0.0,missing,missing,missing,missing
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10651,21.0,20,0.25,WANDK,1997-09-01 00:00:00.000,Stuttgart,Germany
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10763,21.0,6,0.0,missing,missing,missing,missing
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10768,21.0,4,0.0,AROUT,1997-12-08 00:00:00.000,London,UK
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10836,21.0,52,0.0,ERNSH,1998-01-16 00:00:00.000,Graz,Austria
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10844,21.0,35,0.0,PICCO,1998-01-21 00:00:00.000,Salzburg,Austria
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,10943,21.0,21,0.0,BSBEV,1998-03-11 00:00:00.000,London,UK
22,Gustaf's Knäckebröd,5,24 - 500 g pkgs.,21.0,Grains/Cereals,11001,21.0,25,0.0,FOLKO,1998-04-06 00:00:00.000,Bräcke,Sweden
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10337,7.2,40,0.0,FRANK,1996-10-24 00:00:00.000,München,Germany
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10348,7.2,25,0.0,WANDK,1996-11-07 00:00:00.000,Stuttgart,Germany
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10396,7.2,40,0.0,FRANK,1996-12-27 00:00:00.000,München,Germany
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10402,7.2,60,0.0,ERNSH,1997-01-02 00:00:00.000,Graz,Austria
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10462,7.2,21,0.0,CONSH,1997-03-03 00:00:00.000,London,UK
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10470,7.2,15,0.0,missing,missing,missing,missing
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10495,7.2,10,0.0,LAUGB,1997-04-03 00:00:00.000,Vancouver,Canada
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10543,9.0,70,0.15,LILAS,1997-05-21 00:00:00.000,Barquisimeto,Venezuela
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10554,9.0,20,0.05,OTTIK,1997-05-30 00:00:00.000,Köln,Germany
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10621,9.0,10,0.0,ISLAT,1997-08-05 00:00:00.000,Cowes,UK
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10670,9.0,32,0.0,FRANK,1997-09-16 00:00:00.000,München,Germany
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10674,9.0,5,0.0,ISLAT,1997-09-18 00:00:00.000,Cowes,UK
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10748,9.0,44,0.0,SAVEA,1997-11-20 00:00:00.000,Boise,USA
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10811,9.0,18,0.0,LINOD,1998-01-02 00:00:00.000,I. de Margarita,Venezuela
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10845,9.0,70,0.1,QUICK,1998-01-21 00:00:00.000,Cunewalde,Germany
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10869,9.0,50,0.0,SEVES,1998-02-04 00:00:00.000,London,UK
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10880,9.0,30,0.2,FOLKO,1998-02-10 00:00:00.000,Bräcke,Sweden
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,10935,9.0,8,0.25,missing,missing,missing,missing
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,11013,9.0,10,0.0,missing,missing,missing,missing
23,Tunnbröd,5,12 - 250 g pkgs.,9.0,Grains/Cereals,11077,9.0,2,0.0,RATTC,1998-05-06 00:00:00.000,Albuquerque,USA
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10254,3.6,15,0.15,CHOPS,1996-07-11 00:00:00.000,Bern,Switzerland
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10263,3.6,28,0.0,ERNSH,1996-07-23 00:00:00.000,Graz,Austria
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10275,3.6,12,0.05,MAGAA,1996-08-07 00:00:00.000,Bergamo,Italy
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10280,3.6,12,0.0,BERGS,1996-08-14 00:00:00.000,Luleå,Sweden
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10281,3.6,6,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10293,3.6,10,0.0,TORTU,1996-08-29 00:00:00.000,México D.F.,Mexico
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10352,3.6,10,0.0,FURIB,1996-11-12 00:00:00.000,Lisboa,Portugal
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10355,3.6,25,0.0,AROUT,1996-11-15 00:00:00.000,London,UK
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10358,3.6,10,0.05,LAMAI,1996-11-20 00:00:00.000,Toulouse,France
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10386,3.6,15,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10387,3.6,15,0.0,SANTG,1996-12-18 00:00:00.000,Stavern,Norway
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10446,3.6,20,0.1,TOMSP,1997-02-14 00:00:00.000,Münster,Germany
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10465,3.6,25,0.0,VAFFE,1997-03-05 00:00:00.000,Århus,Denmark
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10467,3.6,28,0.0,MAGAA,1997-03-06 00:00:00.000,Bergamo,Italy
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10472,3.6,80,0.05,SEVES,1997-03-12 00:00:00.000,London,UK
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10498,4.5,14,0.0,HILAA,1997-04-07 00:00:00.000,San Cristóbal,Venezuela
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10512,4.5,10,0.15,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10518,4.5,5,0.0,TORTU,1997-04-25 00:00:00.000,México D.F.,Mexico
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10520,4.5,8,0.0,SANTG,1997-04-29 00:00:00.000,Stavern,Norway
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10541,4.5,35,0.1,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10555,4.5,18,0.2,SAVEA,1997-06-02 00:00:00.000,Boise,USA
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10565,4.5,25,0.1,MEREP,1997-06-11 00:00:00.000,Montréal,Canada
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10597,4.5,35,0.2,PICCO,1997-07-11 00:00:00.000,Salzburg,Austria
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10620,4.5,5,0.0,LAUGB,1997-08-05 00:00:00.000,Vancouver,Canada
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10623,4.5,3,0.0,FRANK,1997-08-07 00:00:00.000,München,Germany
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10648,4.5,15,0.15,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10695,4.5,20,0.0,WILMK,1997-10-07 00:00:00.000,Helsinki,Finland
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10704,4.5,35,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10763,4.5,20,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10799,4.5,20,0.15,KOENE,1997-12-26 00:00:00.000,Brandenburg,Germany
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10859,4.5,40,0.25,FRANK,1998-01-29 00:00:00.000,München,Germany
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10866,4.5,6,0.25,BERGS,1998-02-03 00:00:00.000,Luleå,Sweden
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10883,4.5,8,0.0,LONEP,1998-02-12 00:00:00.000,Portland,USA
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10885,4.5,12,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10893,4.5,10,0.0,KOENE,1998-02-18 00:00:00.000,Brandenburg,Germany
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10895,4.5,110,0.0,ERNSH,1998-02-18 00:00:00.000,Graz,Austria
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10922,4.5,35,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10946,4.5,25,0.0,VAFFE,1998-03-12 00:00:00.000,Århus,Denmark
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10960,4.5,10,0.25,HILAA,1998-03-19 00:00:00.000,San Cristóbal,Venezuela
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10968,4.5,30,0.0,ERNSH,1998-03-23 00:00:00.000,Graz,Austria
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10979,4.5,80,0.0,ERNSH,1998-03-26 00:00:00.000,Graz,Austria
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10984,4.5,20,0.0,SAVEA,1998-03-30 00:00:00.000,Boise,USA
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,10998,4.5,12,0.0,WOLZA,1998-04-03 00:00:00.000,Warszawa,Poland
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11000,4.5,30,0.25,RATTC,1998-04-06 00:00:00.000,Albuquerque,USA
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11009,4.5,12,0.0,missing,missing,missing,missing
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11010,4.5,10,0.0,REGGC,1998-04-09 00:00:00.000,Reggio Emilia,Italy
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11027,4.5,30,0.25,BOTTM,1998-04-16 00:00:00.000,Tsawassen,Canada
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11031,4.5,21,0.0,SAVEA,1998-04-17 00:00:00.000,Boise,USA
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11051,4.5,10,0.2,LAMAI,1998-04-27 00:00:00.000,Toulouse,France
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11055,4.5,15,0.0,HILAA,1998-04-28 00:00:00.000,San Cristóbal,Venezuela
24,Guaraná Fantástica,1,12 - 355 ml cans,4.5,Beverages,11073,4.5,20,0.0,PERIC,1998-05-05 00:00:00.000,México D.F.,Mexico
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10323,11.2,4,0.0,KOENE,1996-10-07 00:00:00.000,Brandenburg,Germany
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10347,11.2,10,0.0,missing,missing,missing,missing
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10362,11.2,50,0.0,missing,missing,missing,missing
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10393,11.2,7,0.25,SAVEA,1996-12-25 00:00:00.000,Boise,USA
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10467,11.2,12,0.0,MAGAA,1997-03-06 00:00:00.000,Bergamo,Italy
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10492,11.2,60,0.05,BOTTM,1997-04-01 00:00:00.000,Tsawassen,Canada
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10506,14.0,18,0.1,KOENE,1997-04-15 00:00:00.000,Brandenburg,Germany
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10760,14.0,12,0.25,MAISD,1997-12-01 00:00:00.000,Bruxelles,Belgium
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10761,14.0,35,0.25,RATTC,1997-12-02 00:00:00.000,Albuquerque,USA
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10803,14.0,15,0.05,missing,missing,missing,missing
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10810,14.0,5,0.0,LAUGB,1998-01-01 00:00:00.000,Vancouver,Canada
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10832,14.0,10,0.2,LAMAI,1998-01-14 00:00:00.000,Toulouse,France
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10840,14.0,6,0.2,LINOD,1998-01-19 00:00:00.000,I. de Margarita,Venezuela
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10850,14.0,20,0.15,missing,missing,missing,missing
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10851,14.0,10,0.05,missing,missing,missing,missing
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10887,14.0,5,0.0,missing,missing,missing,missing
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,10919,14.0,24,0.0,LINOD,1998-03-02 00:00:00.000,I. de Margarita,Venezuela
25,NuNuCa Nuß-Nougat-Creme,3,20 - 450 g glasses,14.0,Confections,11055,14.0,15,0.0,HILAA,1998-04-28 00:00:00.000,San Cristóbal,Venezuela
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10330,24.9,50,0.15,LILAS,1996-10-16 00:00:00.000,Barquisimeto,Venezuela
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10337,24.9,24,0.0,FRANK,1996-10-24 00:00:00.000,München,Germany
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10357,24.9,16,0.0,LILAS,1996-11-19 00:00:00.000,Barquisimeto,Venezuela
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10393,24.9,70,0.25,SAVEA,1996-12-25 00:00:00.000,Boise,USA
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10404,24.9,30,0.05,MAGAA,1997-01-03 00:00:00.000,Bergamo,Italy
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10421,24.9,30,0.0,missing,missing,missing,missing
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10422,24.9,2,0.0,FRANS,1997-01-22 00:00:00.000,Torino,Italy
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10432,24.9,10,0.0,SPLIR,1997-01-31 00:00:00.000,Lander,USA
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10444,24.9,15,0.0,BERGS,1997-02-12 00:00:00.000,Luleå,Sweden
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10448,24.9,6,0.0,RANCH,1997-02-17 00:00:00.000,Buenos Aires,Argentina
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10458,24.9,30,0.0,missing,missing,missing,missing
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10487,24.9,30,0.0,missing,missing,missing,missing
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10540,31.23,40,0.0,QUICK,1997-05-19 00:00:00.000,Cunewalde,Germany
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10587,31.23,6,0.0,missing,missing,missing,missing
26,Gumbär Gummibärchen,3,100 - 250 g bags,31.23,Confections,10592,31.23,5,0.05,LEHMS,1997-07-08 00:00:00.000,Frankfurt a.M.,Germany
